frame,class,confidence,center_x,center_y,left,top,width,height,frame_width,frame_height
3136,  car,0.800,588.500,360.000,556,342,65,36,1280,720
3136,  car,0.769,204.500,377.000,93,329,223,96,1280,720
3136,  car,0.756,335.500,382.000,240,327,191,110,1280,720
3136,  car,0.745,734.000,352.500,708,330,52,45,1280,720
3136,  car,0.681,808.500,354.500,770,334,77,41,1280,720
3136,  car,0.504,81.000,378.000,6,342,150,72,1280,720
3137,  car,0.868,707.000,387.000,638,330,138,114,1280,720
3137,  car,0.779,216.500,377.000,102,326,229,102,1280,720
3137,  car,0.759,811.500,355.000,779,334,65,42,1280,720
3137,  car,0.758,599.500,360.000,569,342,61,36,1280,720
3137,  car,0.741,356.500,383.000,262,328,189,110,1280,720
3137,  car,0.698,749.000,349.000,727,330,44,38,1280,720
3137,  car,0.675,505.000,395.000,423,342,164,106,1280,720
3138,  car,0.877,731.000,386.000,657,327,148,118,1280,720
3138,  car,0.783,531.000,397.500,452,344,158,107,1280,720
3138,  car,0.772,822.500,356.500,791,337,63,39,1280,720
3138,  car,0.730,612.500,360.500,584,342,57,37,1280,720
3138,  car,0.717,294.500,382.500,122,329,345,107,1280,720
3139,  car,0.881,754.500,387.500,678,330,153,115,1280,720
3139,  car,0.867,318.500,384.500,150,329,337,111,1280,720
3139,  car,0.731,831.500,357.000,799,337,65,40,1280,720
3139,  car,0.721,490.000,354.500,461,331,58,47,1280,720
3139,  car,0.562,626.000,360.000,599,341,54,38,1280,720
3139,  car,0.536,519.500,336.500,504,329,31,15,1280,720
3139,  car,0.514,1242.000,360.000,1204,344,76,32,1280,720
3140,  car,0.878,778.500,387.000,700,329,157,116,1280,720
3140,  car,0.750,694.000,353.500,663,329,62,49,1280,720
3140,  car,0.746,336.000,383.500,165,326,342,115,1280,720
3140,  car,0.671,507.500,355.500,481,332,53,47,1280,720
3140,  car,0.576,848.500,357.000,822,337,53,40,1280,720
3141,  car,0.821,346.000,384.000,162,326,368,116,1280,720
3141,  car,0.791,802.000,388.000,721,331,162,114,1280,720
3141,  car,0.765,705.500,353.500,669,329,73,49,1280,720
3141,  motorcycle,0.698,612.500,399.000,540,344,145,110,1280,720
3141,  car,0.665,81.000,372.000,0,333,162,78,1280,720
3141,  car,0.547,523.000,355.500,503,333,40,45,1280,720
3142,  car,0.864,824.000,387.000,741,329,166,116,1280,720
3142,  car,0.789,720.000,353.500,683,330,74,47,1280,720
3142,  motorcycle,0.742,642.500,399.500,569,345,147,109,1280,720
3142,  car,0.689,78.500,372.000,0,333,157,78,1280,720
3142,  car,0.650,280.500,380.000,165,325,231,110,1280,720
3142,  car,0.623,574.500,358.000,544,338,61,40,1280,720
3143,  car,0.795,466.000,387.000,364,328,204,118,1280,720
3143,  car,0.780,308.000,380.500,183,324,250,113,1280,720
3143,  motorcycle,0.760,671.500,399.500,597,345,149,109,1280,720
3143,  car,0.743,591.500,359.000,563,341,57,36,1280,720
3143,  car,0.743,97.500,372.000,1,331,193,82,1280,720
3143,  car,0.685,734.000,353.000,699,329,70,48,1280,720
3143,  car,0.567,844.500,386.500,760,328,169,117,1280,720
3144,  car,0.872,868.000,387.000,781,330,174,114,1280,720
3144,  car,0.764,744.000,353.000,707,329,74,48,1280,720
3144,  car,0.742,604.000,361.500,576,346,56,31,1280,720
3144,  car,0.730,368.000,381.500,270,325,196,113,1280,720
3144,  car,0.699,103.000,372.500,20,331,166,83,1280,720
3144,  car,0.655,497.000,386.000,404,326,186,120,1280,720
3144,  car,0.611,156.500,386.500,68,348,177,77,1280,720
3144,  motorcycle,0.541,702.000,399.500,625,345,154,109,1280,720
3145,  car,0.867,888.500,386.000,798,329,181,114,1280,720
3145,  car,0.727,618.000,359.000,592,341,52,36,1280,720
3145,  car,0.691,95.500,373.000,9,331,173,84,1280,720
3145,  motorcycle,0.684,727.500,398.000,649,344,157,108,1280,720
3145,  car,0.659,449.000,383.500,288,324,322,119,1280,720
3145,  car,0.623,753.000,350.500,721,329,64,43,1280,720
3145,  car,0.615,166.000,387.000,77,348,178,78,1280,720
3145,  car,0.595,798.000,354.000,774,332,48,44,1280,720
3146,  car,0.849,909.000,387.000,818,332,182,110,1280,720
3146,  car,0.797,408.500,381.500,308,323,201,117,1280,720
3146,  car,0.768,112.000,374.000,20,331,184,86,1280,720
3146,  car,0.767,751.000,398.000,669,344,164,108,1280,720
3146,  car,0.756,822.000,354.000,795,332,54,44,1280,720
3146,  car,0.743,185.500,387.000,89,347,193,80,1280,720
3146,  car,0.620,766.000,337.500,740,330,52,15,1280,720
3146,  car,0.616,633.500,356.000,610,335,47,42,1280,720
3146,  car,0.602,557.500,386.500,482,326,151,121,1280,720
3146,  car,0.554,690.500,337.500,674,330,33,15,1280,720
3147,  car,0.885,929.500,386.000,839,330,181,112,1280,720
3147,  car,0.810,114.000,373.500,7,330,214,87,1280,720
3147,  car,0.800,430.500,382.500,328,324,205,117,1280,720
3147,  car,0.772,581.000,386.000,508,326,146,120,1280,720
3147,  car,0.745,835.500,352.500,807,331,57,43,1280,720
3147,  car,0.743,196.500,388.000,105,348,183,80,1280,720
3147,  car,0.718,312.500,391.000,243,348,139,86,1280,720
3147,  car,0.555,705.500,357.000,677,337,57,40,1280,720
3147,  truck,0.548,775.000,397.000,691,344,168,106,1280,720
3147,  car,0.526,646.000,352.000,624,327,44,50,1280,720
3147,  car,0.516,777.000,337.500,748,329,58,17,1280,720
3148,  car,0.834,124.500,373.500,11,329,227,89,1280,720
3148,  car,0.818,949.500,385.500,859,330,181,111,1280,720
3148,  car,0.766,213.000,387.500,115,346,196,83,1280,720
3148,  car,0.763,456.000,382.000,347,322,218,120,1280,720
3148,  car,0.718,715.500,358.000,692,339,47,38,1280,720
3148,  motorcycle,0.676,802.000,396.000,714,343,176,106,1280,720
3148,  car,0.655,850.500,352.000,818,331,65,42,1280,720
3148,  car,0.611,606.500,385.500,533,325,147,121,1280,720
3148,  car,0.589,785.500,336.500,755,329,61,15,1280,720
3149,  car,0.872,965.500,385.000,876,331,179,108,1280,720
3149,  car,0.785,476.500,383.000,378,324,197,118,1280,720
3149,  car,0.759,143.500,374.500,31,329,225,91,1280,720
3149,  car,0.729,221.500,388.000,125,346,193,84,1280,720
3149,  car,0.672,800.500,337.000,774,329,53,16,1280,720
3149,  car,0.628,724.500,358.000,698,339,53,38,1280,720
3149,  car,0.599,825.500,395.000,735,343,181,104,1280,720
3149,  car,0.541,20.000,371.500,0,342,40,59,1280,720
3149,  car,0.527,635.500,385.000,562,324,147,122,1280,720
3150,  car,0.869,489.500,383.000,401,323,177,120,1280,720
3150,  car,0.852,234.500,388.500,135,347,199,83,1280,720
3150,  car,0.833,985.000,382.500,894,328,182,109,1280,720
3150,  car,0.789,140.000,373.000,22,327,236,92,1280,720
3150,  motorcycle,0.784,847.500,395.000,756,343,183,104,1280,720
3150,  car,0.767,371.000,387.500,298,340,146,95,1280,720
3150,  car,0.565,809.500,336.500,781,328,57,17,1280,720
3150,  car,0.508,871.500,344.000,842,330,59,28,1280,720
3150,  car,0.502,592.000,356.500,569,337,46,39,1280,720
3151,  car,0.875,514.000,382.500,428,322,172,121,1280,720
3151,  car,0.776,999.000,382.000,906,329,186,106,1280,720
3151,  car,0.733,157.000,372.000,30,325,254,94,1280,720
3151,  motorcycle,0.701,871.000,394.500,777,343,188,103,1280,720
3151,  car,0.627,613.500,363.500,589,352,49,23,1280,720
3151,  car,0.621,879.500,343.500,847,331,65,25,1280,720
3151,  car,0.545,818.500,336.000,789,328,59,16,1280,720
3151,  car,0.522,251.500,387.500,154,344,195,87,1280,720
3152,  car,0.869,537.500,383.000,453,323,169,120,1280,720
3152,  car,0.811,1011.000,381.500,913,329,196,105,1280,720
3152,  car,0.797,262.000,388.500,155,345,214,87,1280,720
3152,  car,0.793,145.500,372.500,40,326,211,93,1280,720
3152,  car,0.615,627.000,352.500,600,329,54,47,1280,720
3152,  car,0.563,721.000,348.000,659,327,124,42,1280,720
3152,  motorcycle,0.539,902.000,394.000,813,343,178,102,1280,720
3152,  car,0.523,890.500,338.500,860,331,61,15,1280,720
3153,  car,0.860,286.000,388.500,188,344,196,89,1280,720
3153,  car,0.841,563.500,383.500,484,323,159,121,1280,720
3153,  car,0.821,181.000,373.000,47,324,268,98,1280,720
3153,  car,0.807,433.500,390.000,358,343,151,94,1280,720
3153,  car,0.711,753.500,385.000,674,326,159,118,1280,720
3153,  car,0.661,1015.500,383.000,906,330,219,106,1280,720
3153,  car,0.576,899.000,337.000,868,330,62,14,1280,720
3153,  truck,0.507,439.500,318.000,397,305,85,26,1280,720
3153,  car,0.501,55.000,367.500,0,334,110,67,1280,720
3154,  car,0.878,588.500,384.500,510,325,157,119,1280,720
3154,  car,0.792,229.000,375.000,64,323,330,104,1280,720
3154,  car,0.745,301.500,388.000,203,342,197,92,1280,720
3154,  car,0.601,700.500,353.000,682,334,37,38,1280,720
3154,  motorcycle,0.584,959.500,395.000,885,347,149,96,1280,720
3154,  car,0.571,1031.500,379.000,918,329,227,100,1280,720
3154,  car,0.567,52.500,368.000,0,335,105,66,1280,720
3154,  truck,0.555,444.000,316.500,402,305,84,23,1280,720
3154,  car,0.506,459.500,387.000,383,338,153,98,1280,720
3155,  car,0.888,321.000,390.000,225,345,192,90,1280,720
3155,  car,0.887,617.000,383.000,542,322,150,122,1280,720
3155,  car,0.802,478.000,390.000,405,342,146,96,1280,720
3155,  car,0.774,176.500,375.500,60,325,233,101,1280,720
3155,  car,0.744,714.000,353.500,688,333,52,41,1280,720
3155,  car,0.736,1050.500,378.000,946,328,209,100,1280,720
3155,  motorcycle,0.684,953.500,392.500,853,343,201,99,1280,720
3155,  car,0.587,443.000,352.500,415,334,56,37,1280,720
3155,  car,0.516,57.000,367.500,0,333,114,69,1280,720
3155,  car,0.514,398.500,344.500,366,327,65,35,1280,720
3156,  car,0.885,339.500,391.000,242,345,195,92,1280,720
3156,  car,0.882,644.500,382.500,568,321,153,123,1280,720
3156,  car,0.797,503.000,388.500,430,340,146,97,1280,720
3156,  car,0.768,1022.500,381.000,880,332,285,98,1280,720
3156,  car,0.759,187.000,375.500,73,324,228,103,1280,720
3156,  car,0.743,732.000,353.500,707,333,50,41,1280,720
3156,  car,0.716,48.500,369.500,0,335,97,69,1280,720
3156,  truck,0.592,825.000,384.500,743,327,164,115,1280,720
3156,  car,0.580,105.000,369.500,40,334,130,71,1280,720
3157,  car,0.866,678.000,382.500,604,322,148,121,1280,720
3157,  car,0.825,846.000,382.500,763,323,166,119,1280,720
3157,  car,0.806,360.000,391.000,263,344,194,94,1280,720
3157,  car,0.756,228.500,378.000,84,326,289,104,1280,720
3157,  motorcycle,0.751,994.500,389.000,901,341,187,96,1280,720
3157,  car,0.734,1089.500,378.500,1001,330,177,97,1280,720
3157,  car,0.675,50.500,368.500,0,334,101,69,1280,720
3157,  car,0.599,750.000,353.500,727,334,46,39,1280,720
3157,  car,0.597,468.000,352.000,437,333,62,38,1280,720
3158,  car,0.885,381.500,391.500,286,344,191,95,1280,720
3158,  car,0.855,708.000,382.500,635,323,146,119,1280,720
3158,  car,0.833,216.500,376.500,94,324,245,105,1280,720
3158,  car,0.827,869.000,383.000,782,325,174,116,1280,720
3158,  car,0.792,1060.000,382.500,931,335,258,95,1280,720
3158,  car,0.771,548.000,389.500,479,341,138,97,1280,720
3158,  car,0.704,478.500,351.000,446,332,65,38,1280,720
3158,  car,0.666,614.500,352.500,584,331,61,43,1280,720
3158,  car,0.641,785.500,350.500,768,332,35,37,1280,720
3158,  car,0.640,33.500,365.000,0,335,67,60,1280,720
3158,  car,0.551,112.000,369.000,50,332,124,74,1280,720
3159,  car,0.883,403.000,391.500,309,343,188,97,1280,720
3159,  car,0.849,736.500,382.000,661,322,151,120,1280,720
3159,  car,0.833,891.000,384.000,800,327,182,114,1280,720
3159,  car,0.723,1096.000,378.000,991,330,210,96,1280,720
3159,  car,0.688,231.500,377.000,105,325,253,104,1280,720
3159,  car,0.636,490.000,350.500,460,332,60,37,1280,720
3159,  car,0.607,69.500,370.000,7,332,125,76,1280,720
3159,  car,0.553,129.000,370.500,59,331,140,79,1280,720
3159,  car,0.541,30.500,339.500,0,327,61,25,1280,720
3159,  car,0.531,375.500,338.000,338,323,75,30,1280,720
3159,  car,0.524,36.000,364.500,-2,332,76,65,1280,720
3159,  car,0.520,617.500,353.000,572,332,91,42,1280,720
3159,  car,0.507,954.000,344.500,926,330,56,29,1280,720
3160,  car,0.893,423.500,394.000,332,345,183,98,1280,720
3160,  car,0.853,759.500,383.000,681,323,157,120,1280,720
3160,  car,0.810,911.000,382.500,820,325,182,115,1280,720
3160,  car,0.798,247.500,379.500,118,326,259,107,1280,720
3160,  car,0.791,1088.000,378.500,964,332,248,93,1280,720
3160,  car,0.729,596.500,393.000,534,345,125,96,1280,720
3160,  car,0.664,132.000,373.000,73,335,118,76,1280,720
3160,  car,0.638,71.500,372.500,16,336,111,73,1280,720
3160,  car,0.556,556.500,353.000,521,333,71,40,1280,720
3160,  car,0.510,630.500,352.500,593,328,75,49,1280,720
3160,  car,0.508,34.500,343.500,0,326,69,35,1280,720
3161,  car,0.885,786.500,381.500,706,320,161,123,1280,720
3161,  car,0.836,446.500,395.000,356,346,181,98,1280,720
3161,  car,0.696,1102.500,377.500,981,334,243,87,1280,720
3161,  car,0.681,957.000,382.500,846,326,222,113,1280,720
3161,  car,0.563,83.000,372.500,19,335,128,75,1280,720
3161,  car,0.555,142.000,373.000,75,334,134,78,1280,720
3161,  car,0.546,564.500,354.000,533,334,63,40,1280,720
3161,  car,0.540,708.500,349.000,685,326,47,46,1280,720
3161,  car,0.530,262.000,380.000,129,326,266,108,1280,720
3162,  car,0.881,812.500,381.500,729,321,167,121,1280,720
3162,  car,0.857,470.500,394.500,382,345,177,99,1280,720
3162,  car,0.775,1155.500,375.000,1078,331,155,88,1280,720
3162,  car,0.713,1088.500,383.500,1000,338,177,91,1280,720
3162,  car,0.654,579.000,354.000,548,334,62,40,1280,720
3162,  car,0.631,92.000,372.500,29,333,126,79,1280,720
3162,  car,0.622,723.500,349.500,696,324,55,51,1280,720
3162,  car,0.613,958.000,382.500,864,326,188,113,1280,720
3162,  car,0.608,331.000,379.000,222,323,218,112,1280,720
3162,  car,0.607,648.500,394.000,589,346,119,96,1280,720
3162,  car,0.603,157.500,374.000,94,334,127,80,1280,720
3162,  car,0.582,215.000,379.000,142,336,146,86,1280,720
3162,  car,0.573,44.500,370.500,0,338,89,65,1280,720
3162,  car,0.516,523.000,348.000,494,334,58,28,1280,720
3163,  car,0.855,834.000,381.500,748,321,172,121,1280,720
3163,  car,0.839,1104.000,385.000,1017,342,174,86,1280,720
3163,  car,0.819,494.500,395.000,409,345,171,100,1280,720
3163,  car,0.812,974.000,380.500,883,324,182,113,1280,720
3163,  car,0.779,1158.500,374.000,1076,332,165,84,1280,720
3163,  car,0.699,347.000,381.000,244,324,206,114,1280,720
3163,  car,0.658,95.000,373.500,32,334,126,79,1280,720
3163,  car,0.650,232.500,380.500,156,335,153,91,1280,720
3163,  car,0.648,174.500,374.000,100,333,149,82,1280,720
3163,  car,0.640,47.500,369.000,0,335,95,68,1280,720
3163,  car,0.600,562.000,353.000,504,333,116,40,1280,720
3163,  car,0.596,738.500,350.500,709,326,59,49,1280,720
3163,  car,0.568,667.500,337.000,646,330,43,14,1280,720
3164,  car,0.840,520.000,396.000,436,345,168,102,1280,720
3164,  car,0.836,861.500,381.500,764,322,195,119,1280,720
3164,  car,0.820,1119.000,383.500,1032,342,174,83,1280,720
3164,  car,0.778,371.500,381.000,262,323,219,116,1280,720
3164,  car,0.770,989.000,381.500,894,325,190,113,1280,720
3164,  car,0.743,1177.000,375.000,1101,336,152,78,1280,720
3164,  car,0.713,51.000,370.500,0,337,102,67,1280,720
3164,  car,0.700,103.500,377.000,42,340,123,74,1280,720
3164,  car,0.618,248.500,384.000,172,336,153,96,1280,720
3164,  car,0.615,702.000,393.000,642,344,120,98,1280,720
3164,  car,0.612,678.000,338.000,656,330,44,16,1280,720
3164,  car,0.609,570.500,352.500,510,331,121,43,1280,720
3165,  car,0.877,878.500,381.500,786,322,185,119,1280,720
3165,  car,0.862,1005.000,381.000,910,325,190,112,1280,720
3165,  car,0.848,545.000,396.500,465,346,160,101,1280,720
3165,  car,0.812,1151.500,383.500,1049,342,205,83,1280,720
3165,  car,0.781,383.500,382.500,284,324,199,117,1280,720
3165,  car,0.729,265.500,384.500,186,336,159,97,1280,720
3165,  car,0.724,582.500,355.000,524,334,117,42,1280,720
3165,  car,0.710,63.500,372.000,5,337,117,70,1280,720
3165,  car,0.684,730.500,392.000,670,343,121,98,1280,720
3165,  car,0.646,144.000,376.500,49,336,190,81,1280,720
3165,  car,0.567,33.500,367.000,0,337,67,60,1280,720
3165,  car,0.532,1189.000,362.000,1116,336,146,52,1280,720
3165,  car,0.532,36.500,336.000,0,328,73,16,1280,720
3165,  car,0.523,687.500,354.000,661,333,53,42,1280,720
3165,  car,0.502,686.000,338.500,664,331,44,15,1280,720
3166,  car,0.900,961.000,382.000,803,323,316,118,1280,720
3166,  car,0.837,577.000,397.000,494,346,166,102,1280,720
3166,  car,0.790,1162.500,383.000,1062,342,201,82,1280,720
3166,  car,0.773,356.500,385.500,202,330,309,111,1280,720
3166,  car,0.669,162.500,376.000,55,332,215,88,1280,720
3166,  car,0.658,35.500,370.500,0,338,71,65,1280,720
3166,  car,0.640,699.500,354.000,671,332,57,44,1280,720
3166,  car,0.640,1204.000,365.500,1130,335,148,61,1280,720
3166,  car,0.637,756.000,395.000,693,347,126,96,1280,720
3166,  car,0.573,623.000,355.000,596,336,54,38,1280,720
3166,  car,0.543,69.500,372.000,11,337,117,70,1280,720
3166,  car,0.528,103.000,334.000,78,327,50,14,1280,720
3166,  car,0.527,283.000,386.000,203,338,160,96,1280,720
3167,  car,0.896,977.500,381.500,817,323,321,117,1280,720
3167,  car,0.821,607.500,398.500,525,347,165,103,1280,720
3167,  car,0.812,436.500,384.500,330,325,213,119,1280,720
3167,  car,0.669,134.500,378.000,65,339,139,78,1280,720
3167,  car,0.666,1207.500,366.500,1137,334,141,65,1280,720
3167,  car,0.650,710.500,355.500,680,334,61,43,1280,720
3167,  car,0.627,573.500,352.000,538,334,71,36,1280,720
3167,  car,0.627,39.000,369.500,0,338,78,63,1280,720
3167,  car,0.616,1169.000,382.000,1080,343,178,78,1280,720
3167,  car,0.558,638.000,351.500,612,335,52,33,1280,720
3167,  car,0.554,302.500,388.000,218,338,169,100,1280,720
3167,  car,0.532,199.500,376.500,98,332,203,89,1280,720
3167,  car,0.523,28.000,334.500,5,328,46,13,1280,720
3168,  car,0.910,1001.000,381.500,847,324,308,115,1280,720
3168,  car,0.754,800.000,391.500,734,344,132,95,1280,720
3168,  car,0.720,719.000,355.000,685,333,68,44,1280,720
3168,  car,0.696,458.500,385.000,353,325,211,120,1280,720
3168,  car,0.696,1185.000,380.000,1094,342,182,76,1280,720
3168,  car,0.659,177.500,376.500,74,331,207,91,1280,720
3168,  car,0.648,50.000,361.000,13,336,74,50,1280,720
3168,  car,0.612,29.500,341.000,6,328,47,26,1280,720
3168,  car,0.604,86.500,373.000,24,337,125,72,1280,720
3168,  car,0.576,637.000,399.500,552,347,170,105,1280,720
3168,  car,0.526,320.500,387.500,236,336,169,103,1280,720
3169,  car,0.880,1019.000,381.000,864,324,310,114,1280,720
3169,  car,0.786,482.000,385.500,383,325,198,121,1280,720
3169,  car,0.728,731.500,356.000,698,334,67,44,1280,720
3169,  car,0.726,1193.500,379.500,1110,343,167,73,1280,720
3169,  car,0.661,93.500,372.500,29,333,129,79,1280,720
3169,  car,0.644,164.000,375.000,82,329,164,92,1280,720
3169,  car,0.604,593.500,353.500,567,333,53,41,1280,720
3169,  car,0.599,661.500,399.500,583,348,157,103,1280,720
3169,  car,0.555,822.500,394.500,754,349,137,91,1280,720
3169,  car,0.531,48.000,364.500,5,335,86,59,1280,720
3170,  car,0.889,1031.000,382.500,883,326,296,113,1280,720
3170,  car,0.838,687.000,401.000,615,350,144,102,1280,720
3170,  car,0.786,606.000,354.500,577,334,58,41,1280,720
3170,  car,0.784,504.000,385.000,408,323,192,124,1280,720
3170,  car,0.720,1222.000,371.500,1165,334,114,75,1280,720
3170,  car,0.702,174.000,375.500,90,328,168,95,1280,720
3170,  motorcycle,0.691,263.500,380.500,187,333,153,95,1280,720
3170,  motorcycle,0.686,360.000,387.500,270,334,180,107,1280,720
3170,  car,0.679,742.500,356.000,705,334,75,44,1280,720
3170,  car,0.670,845.500,393.500,773,348,145,91,1280,720
3170,  car,0.653,104.500,374.500,43,336,123,77,1280,720
3170,  car,0.566,60.500,367.000,21,336,79,62,1280,720
3171,  car,0.848,382.500,389.500,295,337,175,105,1280,720
3171,  car,0.825,532.500,385.500,442,324,181,123,1280,720
3171,  car,0.774,181.000,380.000,101,337,160,86,1280,720
3171,  car,0.766,277.000,381.500,200,334,154,95,1280,720
3171,  car,0.717,1061.000,382.000,900,326,322,112,1280,720
3171,  car,0.716,620.000,354.500,596,335,48,39,1280,720
3171,  car,0.664,759.000,356.000,726,334,66,44,1280,720
3171,  car,0.650,867.000,394.000,796,349,142,90,1280,720
3171,  car,0.634,1210.000,374.000,1141,336,138,76,1280,720
3171,  car,0.575,116.500,374.500,55,336,123,77,1280,720
3171,  car,0.543,714.000,399.000,643,347,142,104,1280,720
3172,  car,0.834,1063.500,382.500,915,328,297,109,1280,720
3172,  car,0.785,557.500,388.000,470,326,175,124,1280,720
3172,  car,0.755,408.000,391.000,319,338,178,106,1280,720
3172,  car,0.747,744.000,399.500,669,348,150,103,1280,720
3172,  car,0.711,887.000,393.000,813,348,148,90,1280,720
3172,  car,0.692,130.000,376.000,71,336,118,80,1280,720
3172,  car,0.683,1210.000,381.000,1150,345,120,72,1280,720
3172,  car,0.665,296.000,381.500,217,332,158,99,1280,720
3172,  car,0.651,193.000,380.500,110,337,166,87,1280,720
3172,  car,0.648,691.500,356.500,658,337,67,39,1280,720
3172,  car,0.568,899.000,343.500,879,337,40,13,1280,720
3172,  car,0.529,832.000,349.000,793,329,78,40,1280,720
3172,  car,0.520,34.500,338.000,1,328,67,20,1280,720
3172,  car,0.509,771.000,354.000,743,335,56,38,1280,720
3173,  car,0.847,584.000,388.500,500,326,168,125,1280,720
3173,  car,0.844,428.500,392.500,342,340,173,105,1280,720
3173,  car,0.828,768.500,399.500,691,349,155,101,1280,720
3173,  car,0.754,205.500,380.500,122,334,167,93,1280,720
3173,  car,0.741,1078.000,382.000,930,328,296,108,1280,720
3173,  car,0.691,312.000,383.500,232,333,160,101,1280,720
3173,  car,0.666,1219.000,378.500,1161,342,116,73,1280,720
3173,  car,0.568,703.000,356.500,665,337,76,39,1280,720
3173,  car,0.562,879.000,366.500,829,340,100,53,1280,720
3173,  car,0.550,142.000,375.500,72,336,140,79,1280,720
3173,  car,0.530,504.000,348.500,470,328,68,41,1280,720
3173,  car,0.518,33.500,369.500,0,338,67,63,1280,720
3174,  car,0.884,792.500,399.000,712,348,161,102,1280,720
3174,  car,0.868,453.500,392.500,366,339,175,107,1280,720
3174,  car,0.851,1091.500,382.000,949,330,285,104,1280,720
3174,  car,0.694,616.000,388.000,530,325,172,126,1280,720
3174,  car,0.670,929.500,392.000,850,349,159,86,1280,720
3174,  car,0.641,1228.000,379.000,1177,343,102,72,1280,720
3174,  car,0.630,35.000,338.500,3,327,64,23,1280,720
3174,  pedestrian,0.600,105.500,422.000,57,323,97,198,1280,720
3174,  car,0.599,42.000,370.000,0,338,84,64,1280,720
3174,  car,0.577,147.500,375.000,78,335,139,80,1280,720
3174,  car,0.551,220.500,382.500,139,336,163,93,1280,720
3174,  car,0.524,432.000,335.500,408,325,48,21,1280,720
3175,  car,0.866,479.500,392.000,390,338,179,108,1280,720
3175,  car,0.863,818.500,397.000,737,345,163,104,1280,720
3175,  car,0.800,278.000,380.500,126,329,304,103,1280,720
3175,  car,0.726,1105.500,380.500,970,329,271,103,1280,720
3175,  car,0.707,1235.500,376.500,1192,339,87,75,1280,720
3175,  pedestrian,0.687,130.000,424.500,78,321,104,207,1280,720
3175,  motorcycle,0.673,639.500,391.500,564,332,151,119,1280,720
3175,  car,0.614,51.500,369.500,0,337,103,65,1280,720
3175,  car,0.611,531.500,347.500,484,323,95,49,1280,720
3175,  car,0.583,722.500,354.500,696,336,53,37,1280,720
3175,  car,0.546,35.500,337.500,4,326,63,23,1280,720
3175,  car,0.543,912.500,346.500,881,337,63,19,1280,720
3176,  car,0.880,498.500,394.000,418,341,161,106,1280,720
3176,  car,0.847,841.000,396.500,758,346,166,101,1280,720
3176,  pedestrian,0.772,154.500,433.000,98,331,113,204,1280,720
3176,  car,0.770,369.000,385.000,288,334,162,102,1280,720
3176,  car,0.742,464.500,348.500,438,332,53,33,1280,720
3176,  car,0.714,1236.000,376.500,1193,340,86,73,1280,720
3176,  car,0.669,91.000,372.500,37,336,108,73,1280,720
3176,  car,0.665,596.500,351.500,561,329,71,45,1280,720
3176,  car,0.633,740.000,355.500,713,335,54,41,1280,720
3176,  car,0.597,49.500,369.500,0,336,99,67,1280,720
3176,  car,0.587,217.000,379.000,101,328,232,102,1280,720
3176,  car,0.503,669.500,389.500,595,328,149,123,1280,720
3177,  car,0.893,524.000,394.000,446,341,156,106,1280,720
3177,  car,0.862,391.000,386.000,310,335,162,102,1280,720
3177,  car,0.858,866.500,397.500,781,348,171,99,1280,720
3177,  car,0.826,1131.000,379.000,997,329,268,100,1280,720
3177,  car,0.791,227.000,381.000,106,331,242,100,1280,720
3177,  pedestrian,0.710,188.000,433.500,130,325,116,217,1280,720
3177,  car,0.696,1242.500,375.500,1206,340,73,71,1280,720
3177,  car,0.676,823.000,350.500,781,334,84,33,1280,720
3177,  car,0.673,612.500,354.000,582,333,61,42,1280,720
3177,  car,0.652,55.500,370.000,3,336,105,68,1280,720
3177,  car,0.587,100.500,373.500,40,335,121,77,1280,720
3177,  car,0.585,1003.000,390.500,907,348,192,85,1280,720
3177,  car,0.570,42.500,334.000,14,326,57,16,1280,720
3178,  car,0.875,889.500,397.000,799,348,181,98,1280,720
3178,  car,0.853,552.000,394.000,475,339,154,110,1280,720
3178,  car,0.840,408.500,386.000,328,334,161,104,1280,720
3178,  car,0.821,1136.500,378.000,1000,330,273,96,1280,720
3178,  car,0.782,238.000,383.000,110,334,256,98,1280,720
3178,  pedestrian,0.758,214.500,451.500,151,353,127,197,1280,720
3178,  car,0.705,1014.000,390.000,929,347,170,86,1280,720
3178,  car,0.691,110.500,374.500,49,336,123,77,1280,720
3178,  car,0.662,626.000,354.500,595,334,62,41,1280,720
3178,  car,0.620,56.000,372.000,3,338,106,68,1280,720
3178,  car,0.618,46.500,333.500,19,326,55,15,1280,720
3178,  car,0.598,733.000,388.500,657,327,152,123,1280,720
3178,  car,0.596,832.000,351.000,792,333,80,36,1280,720
3178,  car,0.570,485.500,350.000,461,331,49,38,1280,720
3178,  car,0.566,99.000,333.500,76,328,46,11,1280,720
3178,  car,0.549,1248.000,375.000,1217,340,62,70,1280,720
3179,  car,0.855,430.000,387.500,350,335,160,105,1280,720
3179,  car,0.803,1137.000,376.500,1002,329,270,95,1280,720
3179,  pedestrian,0.794,244.500,459.500,176,360,137,199,1280,720
3179,  car,0.776,255.000,385.500,127,335,256,101,1280,720
3179,  car,0.769,905.500,395.500,810,346,191,99,1280,720
3179,  car,0.672,70.000,371.500,13,338,114,67,1280,720
3179,  car,0.664,643.000,361.500,619,346,48,31,1280,720
3179,  car,0.652,1036.500,389.000,948,346,177,86,1280,720
3179,  car,0.646,125.500,375.500,58,336,135,79,1280,720
3179,  car,0.641,578.500,395.500,502,341,153,109,1280,720
3179,  car,0.622,689.500,355.000,672,335,35,40,1280,720
