frame-number,detected-left,detected-right,left-status,right-status
4369,0,0,safe,safe
4370,0,0,safe,safe
4371,0,0,safe,safe
4372,0,0,safe,safe
4373,0,0,safe,safe
4374,0,0,safe,safe
4375,0,0,safe,safe
4376,0,0,safe,safe
4377,0,0,safe,safe
4378,0,0,safe,safe
4379,0,0,safe,safe
4380,0,0,safe,safe
4381,0,0,safe,safe
4382,0,0,safe,safe
4383,0,0,safe,safe
4384,0,0,safe,safe
4385,0,0,safe,safe
4386,0,0,safe,safe
4387,0,0,safe,safe
4388,0,0,safe,safe
4389,0,0,safe,safe
4390,0,0,safe,safe
4391,0,0,safe,safe
4392,0,0,safe,safe
4393,0,0,safe,safe
4394,0,0,safe,safe
4395,0,0,safe,safe
4396,0,0,safe,safe
4397,0,0,safe,safe
4398,0,0,safe,safe
4399,0,0,safe,safe
4400,0,0,safe,safe
4401,0,0,safe,safe
4402,0,0,safe,safe
4403,0,0,safe,safe
4404,0,0,safe,safe
4405,0,0,safe,safe
4406,0,0,safe,safe
4407,0,0,safe,safe
4408,0,0,safe,safe
4409,0,0,safe,safe
4410,0,0,safe,safe
4411,0,0,safe,safe
4412,0,0,safe,safe
4413,0,0,safe,safe
4414,0,0,safe,safe
4415,0,0,safe,safe
4416,0,0,safe,safe
4417,0,0,safe,safe
4418,0,0,safe,safe
4419,0,0,safe,safe
4420,0,0,safe,safe
4421,0,0,safe,safe
4422,0,0,safe,safe
4423,0,0,safe,safe
4424,0,0,safe,safe
4425,0,0,safe,safe
4426,0,0,safe,safe
4427,0,0,safe,safe
4428,0,0,safe,safe
4429,0,0,safe,safe
4430,0,0,safe,safe
4431,0,0,safe,safe
4432,0,0,safe,safe
4433,0,0,safe,safe
4434,0,0,safe,safe
4435,0,0,safe,safe
4436,0,0,safe,safe
4437,0,0,safe,safe
4438,0,0,safe,safe
4439,0,0,safe,safe
4440,0,0,safe,safe
4441,0,0,safe,safe
4442,0,0,safe,safe
4443,0,0,safe,safe
4444,0,0,safe,safe
4445,0,0,safe,safe
4446,0,0,safe,safe
4447,0,0,safe,safe
4448,0,0,safe,safe
4449,0,0,safe,safe
4450,0,0,safe,safe
4451,0,0,safe,safe
4452,0,0,safe,safe
4453,0,0,safe,safe
4454,0,0,safe,safe
4455,0,0,safe,safe
4456,0,0,safe,safe
4457,0,0,safe,safe
4458,0,0,safe,safe
4459,0,0,safe,safe
4460,0,0,safe,safe
4461,0,0,safe,safe
4462,0,0,safe,safe
4463,0,0,safe,safe
4464,0,0,safe,safe
4465,0,0,safe,safe
4466,0,0,safe,safe
4467,0,0,safe,safe
4468,0,0,safe,safe
4469,0,0,safe,safe
4470,0,0,safe,safe
4471,0,0,safe,safe
4472,0,0,safe,safe
4473,0,0,safe,safe
4474,0,0,safe,safe
4475,0,0,safe,safe
4476,0,0,safe,safe
4477,0,0,safe,safe
4478,0,0,safe,safe
4479,0,0,safe,safe
4480,0,0,safe,safe
4481,0,0,safe,safe
4482,0,0,safe,safe
4483,0,0,safe,safe
4484,0,0,safe,safe
4485,0,0,safe,safe
4486,0,0,safe,safe
4487,0,0,safe,safe
4488,0,0,safe,safe
4489,0,0,safe,safe
4490,0,0,safe,safe
4491,0,0,safe,safe
4492,0,0,safe,safe
4493,0,0,safe,safe
4494,0,0,safe,safe
4495,0,0,safe,safe
4496,0,0,safe,safe
4497,0,0,safe,safe
4498,0,0,safe,safe
4499,0,0,safe,safe
4500,0,0,safe,safe
4501,0,0,safe,safe
4502,0,0,safe,safe
4503,0,0,safe,safe
4504,0,0,safe,safe
4505,0,0,safe,safe
4506,0,0,safe,safe
4507,0,0,safe,safe
4508,0,0,safe,safe
4509,0,0,safe,safe
4510,0,0,safe,safe
4511,0,0,safe,safe
4512,0,0,safe,safe
4513,0,1,safe,safe
4514,1,0,alert,safe
4515,0,1,safe,safe
4516,1,0,safe,safe
4517,1,1,warning,safe
4518,1,1,safe,safe
4519,1,1,safe,safe
4520,1,0,safe,safe
4521,1,0,safe,safe
4522,1,0,safe,safe
4523,1,0,safe,safe
4524,1,1,safe,safe
4525,0,1,safe,safe
4526,1,1,safe,safe
4527,1,1,safe,safe
4528,1,0,safe,safe
4529,1,1,safe,safe
4530,1,1,safe,safe
4531,1,1,safe,safe
4532,1,1,safe,safe
4533,1,1,safe,safe
4534,1,1,safe,safe
4535,1,1,safe,safe
4536,1,0,safe,safe
4537,1,1,safe,safe
4538,0,0,safe,safe
4539,1,1,safe,safe
4540,1,1,safe,safe
4541,1,1,safe,safe
4542,0,1,safe,safe
4543,1,1,safe,safe
4544,0,1,safe,safe
4545,1,1,safe,safe
4546,1,1,safe,safe
4547,1,1,safe,safe
4548,1,1,safe,safe
4549,1,1,safe,safe
4550,1,1,safe,safe
4551,1,1,safe,safe
4552,1,1,safe,safe
4553,1,1,safe,safe
4554,0,1,safe,safe
4555,0,1,safe,safe
4556,1,1,safe,safe
4557,1,1,safe,safe
4558,1,1,safe,safe
4559,0,1,safe,safe
4560,0,1,safe,safe
4561,1,1,safe,safe
4562,1,1,safe,safe
4563,1,1,safe,safe
4564,1,1,safe,safe
4565,0,1,safe,safe
4566,1,1,safe,safe
4567,1,1,safe,safe
4568,1,1,safe,safe
4569,1,1,safe,safe
4570,1,1,safe,safe
4571,1,1,safe,safe
4572,1,1,safe,safe
4573,1,1,safe,safe
4574,1,1,safe,safe
4575,1,1,safe,safe
4576,1,1,safe,safe
4577,1,1,safe,safe
4578,1,1,safe,safe
4579,1,1,safe,safe
4580,1,1,safe,safe
4581,1,1,safe,safe
4582,1,1,safe,safe
4583,1,1,safe,safe
4584,1,1,safe,safe
4585,1,1,safe,safe
4586,1,1,safe,safe
4587,1,1,safe,safe
4588,1,1,safe,safe
4589,1,1,safe,safe
4590,1,1,safe,safe
4591,1,1,safe,safe
4592,1,1,safe,safe
4593,1,1,safe,safe
4594,1,1,safe,safe
4595,1,1,safe,safe
4596,1,1,safe,safe
4597,1,1,safe,safe
4598,1,1,safe,safe
4599,1,1,safe,safe
4600,1,1,safe,safe
4601,1,1,safe,safe
4602,1,1,safe,safe
4603,1,1,safe,safe
4604,1,1,safe,safe
4605,1,1,safe,safe
4606,1,1,safe,safe
4607,1,1,safe,safe
4608,1,1,safe,safe
4609,1,1,safe,safe
4610,1,1,safe,safe
4611,1,1,safe,safe
4612,1,1,safe,safe
4613,1,1,safe,safe
4614,1,1,safe,safe
4615,1,1,safe,safe
4616,1,1,safe,safe
4617,1,1,safe,safe
4618,1,1,safe,safe
4619,1,1,safe,safe
4620,1,1,safe,safe
4621,1,1,safe,safe
4622,1,1,safe,safe
4623,1,1,safe,safe
4624,1,1,safe,safe
4625,1,1,safe,safe
4626,1,1,safe,safe
4627,1,1,safe,safe
4628,1,1,safe,safe
4629,1,1,safe,safe
4630,1,1,safe,safe
4631,1,1,safe,safe
4632,1,1,safe,safe
4633,1,1,safe,safe
4634,1,1,safe,safe
4635,1,1,safe,safe
4636,1,1,safe,safe
4637,1,1,safe,safe
4638,1,1,safe,safe
4639,1,1,safe,safe
4640,1,1,safe,safe
4641,1,1,safe,safe
4642,1,1,safe,safe
4643,1,1,safe,safe
4644,1,1,safe,safe
4645,1,1,safe,safe
4646,1,1,safe,safe
4647,1,1,safe,safe
4648,1,1,safe,safe
4649,1,1,safe,safe
4650,1,1,safe,safe
4651,1,1,safe,safe
4652,1,1,safe,safe
4653,1,1,safe,safe
4654,1,1,safe,safe
4655,1,1,safe,safe
4656,1,1,safe,safe
4657,1,1,safe,safe
4658,1,1,safe,safe
4659,1,1,safe,safe
4660,1,1,safe,safe
4661,1,1,safe,safe
4662,1,1,safe,safe
4663,1,1,safe,safe
4664,1,1,safe,safe
4665,1,1,safe,safe
4666,1,1,safe,safe
4667,1,1,safe,safe
4668,1,1,safe,safe
4669,1,1,safe,safe
4670,1,1,safe,safe
4671,1,1,safe,safe
4672,1,1,safe,safe
4673,1,1,safe,safe
4674,1,1,safe,safe
4675,1,1,safe,safe
4676,1,1,safe,safe
4677,1,1,safe,safe
4678,1,1,safe,safe
4679,1,1,safe,safe
4680,1,1,safe,safe
4681,1,1,safe,safe
4682,1,1,safe,safe
4683,1,1,safe,safe
4684,1,1,safe,safe
4685,1,1,safe,safe
4686,1,1,safe,safe
4687,1,1,safe,safe
4688,1,1,safe,safe
4689,1,1,safe,safe
4690,1,1,safe,safe
4691,1,1,safe,safe
4692,1,1,safe,safe
4693,1,1,safe,safe
4694,1,1,safe,safe
4695,1,1,safe,safe
4696,1,1,safe,safe
4697,1,1,safe,safe
4698,1,1,safe,safe
4699,1,1,safe,safe
4700,1,1,safe,safe
4701,1,1,safe,safe
4702,1,1,safe,safe
4703,1,1,safe,safe
4704,1,1,safe,safe
4705,1,1,safe,safe
4706,1,1,safe,safe
4707,1,1,safe,safe
4708,1,1,safe,safe
4709,1,1,safe,safe
4710,1,1,safe,safe
4711,1,1,safe,safe
4712,1,1,safe,safe
4713,1,1,safe,safe
4714,1,1,safe,safe
4715,1,1,safe,safe
4716,1,1,safe,safe
4717,1,1,safe,safe
4718,1,1,safe,safe
4719,1,1,safe,safe
4720,1,1,safe,safe
4721,1,1,safe,safe
4722,1,1,safe,safe
4723,1,1,safe,safe
4724,1,1,safe,safe
4725,1,1,safe,safe
4726,1,1,safe,safe
4727,1,1,safe,safe
4728,1,1,safe,safe
4729,1,1,safe,safe
4730,1,1,safe,safe
4731,1,1,safe,safe
4732,1,1,safe,safe
4733,1,1,safe,safe
4734,1,1,safe,safe
4735,1,1,safe,safe
4736,1,1,safe,safe
4737,0,1,safe,safe
4738,1,1,safe,safe
4739,0,1,safe,safe
4740,1,1,safe,safe
4741,1,1,safe,safe
4742,0,1,safe,safe
4743,0,1,safe,safe
4744,0,1,safe,safe
4745,0,1,safe,safe
4746,0,1,safe,safe
4747,0,1,safe,safe
4748,0,1,safe,safe
4749,0,1,safe,safe
4750,0,1,safe,safe
4751,0,1,safe,safe
4752,0,1,safe,safe
4753,0,1,safe,safe
4754,0,1,safe,safe
4755,0,1,safe,safe
4756,0,1,safe,safe
4757,0,1,safe,safe
4758,0,1,safe,safe
4759,0,1,safe,safe
4760,0,1,safe,safe
4761,0,1,safe,safe
4762,0,1,safe,safe
4763,0,1,safe,safe
4764,0,1,safe,safe
4765,0,1,safe,safe
4766,0,1,safe,safe
4767,0,1,safe,safe
4768,0,1,safe,safe
4769,0,1,safe,safe
4770,0,1,safe,safe
4771,0,1,safe,safe
4772,0,1,safe,safe
4773,0,1,safe,safe
4774,0,1,safe,safe
4775,0,1,safe,safe
4776,0,1,safe,safe
4777,0,1,safe,safe
4778,0,0,safe,safe
4779,0,0,safe,safe
4780,0,0,safe,safe
4781,0,0,safe,safe
4782,0,0,safe,safe
4783,0,0,safe,safe
4784,0,0,safe,safe
4785,0,0,safe,safe
4786,0,0,safe,safe
4787,0,0,safe,safe
4788,0,0,safe,safe
4789,0,0,safe,safe
4790,0,0,safe,safe
4791,0,0,safe,safe
4792,0,0,safe,safe
4793,0,0,safe,safe
4794,0,0,safe,safe
4795,0,0,safe,safe
4796,0,0,safe,safe
4797,0,0,safe,safe
4798,0,0,safe,safe
4799,0,0,safe,safe
4800,0,0,safe,safe
4801,0,0,safe,safe
4802,0,0,safe,safe
4803,0,0,safe,safe
4804,0,0,safe,safe
4805,0,0,safe,safe
4806,0,0,safe,safe
4807,0,0,safe,safe
4808,0,0,safe,safe
4809,0,0,safe,safe
4810,0,0,safe,safe
4811,0,0,safe,safe
4812,0,0,safe,safe
4813,0,0,safe,safe
4814,0,0,safe,safe
4815,0,0,safe,safe
4816,0,0,safe,safe
4817,0,0,safe,safe
4818,0,0,safe,safe
4819,0,0,safe,safe
4820,0,0,safe,safe
4821,0,0,safe,safe
4822,0,0,safe,safe
4823,0,0,safe,safe
4824,0,0,safe,safe
4825,0,0,safe,safe
4826,0,0,safe,safe
4827,0,0,safe,safe
4828,0,0,safe,safe
4829,0,0,safe,safe
4830,0,0,safe,safe
4831,0,0,safe,safe
4832,0,0,safe,safe
4833,0,0,safe,safe
4834,0,0,safe,safe
4835,0,0,safe,safe
4836,0,0,safe,safe
4837,0,0,safe,safe
4838,0,0,safe,safe
4839,0,0,safe,safe
4840,0,0,safe,safe
4841,0,0,safe,safe
4842,0,0,safe,safe
4843,0,0,safe,safe
4844,0,0,safe,safe
4845,0,0,safe,safe
4846,0,0,safe,safe
4847,0,0,safe,safe
4848,0,0,safe,safe
4849,0,0,safe,safe
4850,0,0,safe,safe
4851,0,0,safe,safe
4852,0,0,safe,safe
4853,0,0,safe,safe
4854,0,0,safe,safe
4855,0,0,safe,safe
4856,0,0,safe,safe
4857,0,0,safe,safe
4858,0,0,safe,safe
4859,1,0,safe,safe
4860,1,0,safe,safe
4861,0,0,safe,safe
4862,0,0,safe,safe
4863,1,1,safe,safe
4864,0,1,safe,safe
4865,0,0,safe,safe
4866,0,1,safe,safe
4867,0,1,safe,safe
4868,0,1,safe,safe
4869,0,1,safe,safe
4870,0,1,safe,safe
4871,0,1,safe,safe
4872,0,1,safe,safe
4873,0,1,safe,safe
4874,0,1,safe,safe
4875,1,1,safe,safe
4876,1,1,safe,safe
4877,1,1,safe,safe
4878,1,1,safe,safe
4879,1,1,safe,safe
4880,1,1,safe,safe
4881,1,1,safe,safe
4882,0,1,safe,safe
4883,1,1,safe,safe
4884,1,1,safe,safe
4885,1,1,safe,safe
4886,1,1,safe,safe
4887,1,1,safe,safe
4888,1,1,safe,safe
4889,1,1,safe,warning
4890,1,1,safe,safe
4891,1,1,safe,safe
4892,1,1,safe,safe
4893,1,1,safe,safe
4894,1,1,safe,safe
4895,1,1,safe,safe
4896,1,1,safe,safe
4897,1,1,safe,safe
4898,1,1,safe,safe
4899,1,1,safe,safe
4900,1,1,safe,safe
4901,1,1,safe,safe
4902,1,1,safe,safe
4903,1,1,safe,safe
4904,1,1,safe,safe
4905,1,0,safe,safe
4906,1,0,safe,safe
4907,1,0,safe,safe
4908,1,0,safe,safe
4909,1,0,safe,safe
4910,1,0,safe,safe
4911,1,0,safe,safe
4912,1,0,safe,safe
4913,1,0,safe,safe
4914,1,0,safe,safe
4915,1,0,safe,safe
4916,1,0,warning,safe
4917,1,0,safe,safe
4918,1,0,warning,safe
4919,1,0,warning,safe
4920,1,0,warning,safe
4921,1,0,warning,safe
4922,1,0,warning,safe
4923,1,0,warning,safe
4924,1,0,warning,safe
4925,1,0,warning,safe
4926,1,0,warning,safe
4927,1,0,warning,safe
4928,1,0,warning,safe
4929,1,0,warning,safe
4930,1,0,warning,safe
4931,1,0,warning,safe
4932,1,0,warning,safe
4933,1,0,warning,safe
4934,1,0,alert,safe
4935,1,0,alert,safe
4936,1,0,alert,safe
4937,1,0,alert,safe
4938,1,0,alert,safe
4939,1,0,alert,safe
4940,1,0,alert,safe
4941,1,0,alert,safe
4942,1,0,alert,safe
4943,1,0,alert,safe
4944,0,0,safe,safe
4945,1,0,alert,safe
4946,1,0,alert,safe
4947,0,0,safe,safe
4948,1,0,alert,safe
4949,1,0,alert,safe
4950,1,0,alert,safe
4951,1,0,alert,safe
4952,1,0,alert,safe
4953,1,0,alert,safe
4954,0,0,safe,safe
4955,1,0,alert,safe
4956,0,0,safe,safe
4957,1,0,alert,safe
4958,1,0,alert,safe
4959,1,0,alert,safe
4960,1,0,alert,safe
4961,1,0,alert,safe
4962,0,0,safe,safe
4963,0,0,safe,safe
4964,1,0,alert,safe
4965,0,0,safe,safe
4966,0,0,safe,safe
4967,0,0,safe,safe
4968,0,0,safe,safe
4969,0,0,safe,safe
4970,0,0,safe,safe
4971,1,0,alert,safe
4972,0,0,safe,safe
4973,0,0,safe,safe
4974,0,0,safe,safe
4975,1,0,alert,safe
4976,0,0,safe,safe
4977,0,0,safe,safe
4978,0,0,safe,safe
4979,0,0,safe,safe
4980,0,0,safe,safe
4981,0,0,safe,safe
4982,0,0,safe,safe
4983,0,0,safe,safe
4984,0,0,safe,safe
4985,0,0,safe,safe
4986,0,0,safe,safe
4987,0,0,safe,safe
4988,0,0,safe,safe
4989,0,0,safe,safe
4990,0,0,safe,safe
4991,0,0,safe,safe
4992,0,0,safe,safe
4993,0,0,safe,safe
4994,0,0,safe,safe
4995,0,0,safe,safe
4996,0,0,safe,safe
4997,0,0,safe,safe
4998,0,0,safe,safe
4999,0,0,safe,safe
5000,0,0,safe,safe
5001,0,0,safe,safe
5002,0,0,safe,safe
5003,0,0,safe,safe
5004,0,0,safe,safe
5005,0,0,safe,safe
5006,0,0,safe,safe
5007,0,0,safe,safe
5008,0,0,safe,safe
5009,0,0,safe,safe
5010,0,0,safe,safe
5011,0,0,safe,safe
5012,0,0,safe,safe
5013,0,0,safe,safe
5014,0,0,safe,safe
5015,0,0,safe,safe
5016,0,0,safe,safe
5017,0,0,safe,safe
5018,0,0,safe,safe
5019,0,0,safe,safe
5020,0,0,safe,safe
5021,0,0,safe,safe
5022,0,0,safe,safe
5023,0,0,safe,safe
5024,0,0,safe,safe
5025,0,0,safe,safe
5026,0,0,safe,safe
5027,0,0,safe,safe
5028,0,0,safe,safe
5029,0,0,safe,safe
5030,0,0,safe,safe
5031,0,0,safe,safe
5032,0,0,safe,safe
5033,0,0,safe,safe
5034,0,0,safe,safe
5035,0,0,safe,safe
5036,0,0,safe,safe
5037,0,0,safe,safe
5038,0,0,safe,safe
5039,0,0,safe,safe
5040,0,0,safe,safe
5041,0,0,safe,safe
5042,0,0,safe,safe
5043,0,0,safe,safe
5044,0,0,safe,safe
5045,0,0,safe,safe
5046,0,0,safe,safe
5047,0,0,safe,safe
5048,0,0,safe,safe
5049,0,0,safe,safe
5050,0,0,safe,safe
5051,0,0,safe,safe
5052,0,0,safe,safe
5053,0,0,safe,safe
5054,0,0,safe,safe
5055,0,0,safe,safe
5056,0,0,safe,safe
5057,0,0,safe,safe
5058,0,0,safe,safe
5059,0,0,safe,safe
5060,0,0,safe,safe
5061,0,0,safe,safe
5062,0,0,safe,safe
5063,0,0,safe,safe
5064,0,0,safe,safe
5065,0,0,safe,safe
5066,0,0,safe,safe
5067,0,0,safe,safe
5068,0,0,safe,safe
5069,0,0,safe,safe
5070,0,0,safe,safe
5071,0,0,safe,safe
5072,0,0,safe,safe
5073,0,0,safe,safe
5074,0,0,safe,safe
5075,0,0,safe,safe
5076,0,0,safe,safe
5077,0,0,safe,safe
5078,0,0,safe,safe
5079,0,0,safe,safe
5080,0,0,safe,safe
5081,0,0,safe,safe
5082,0,0,safe,safe
5083,0,0,safe,safe
5084,0,0,safe,safe
5085,0,0,safe,safe
5086,0,0,safe,safe
5087,0,0,safe,safe
5088,0,0,safe,safe
5089,0,0,safe,safe
5090,0,0,safe,safe
5091,0,0,safe,safe
5092,0,0,safe,safe
5093,0,0,safe,safe
5094,0,0,safe,safe
5095,0,0,safe,safe
5096,0,0,safe,safe
5097,1,0,alert,safe
5098,1,0,warning,safe
5099,1,0,warning,safe
5100,1,0,warning,safe
5101,1,0,alert,safe
5102,0,0,safe,safe
5103,0,1,safe,safe
5104,0,1,safe,safe
5105,1,1,warning,safe
5106,0,1,safe,safe
5107,0,1,safe,safe
5108,0,1,safe,safe
5109,1,1,warning,safe
5110,0,1,safe,safe
5111,0,1,safe,safe
5112,0,1,safe,safe
5113,0,1,safe,safe
5114,0,1,safe,safe
5115,0,1,safe,safe
5116,0,1,safe,safe
5117,0,1,safe,safe
5118,0,1,safe,safe
5119,0,1,safe,safe
5120,0,1,safe,safe
5121,0,1,safe,safe
5122,1,1,safe,safe
5123,1,1,safe,safe
5124,0,1,safe,safe
5125,1,1,safe,safe
5126,1,1,safe,safe
5127,1,1,safe,safe
5128,1,1,safe,safe
5129,1,1,safe,safe
5130,1,1,safe,safe
5131,1,1,safe,safe
5132,1,1,safe,safe
5133,1,1,safe,safe
5134,1,1,safe,safe
5135,1,1,safe,safe
5136,1,1,safe,safe
5137,1,1,safe,safe
5138,1,1,safe,safe
5139,1,1,safe,safe
5140,1,1,safe,safe
5141,1,1,safe,safe
5142,1,1,safe,safe
5143,1,1,safe,safe
5144,1,1,safe,safe
5145,1,1,safe,safe
5146,1,1,safe,safe
5147,1,1,safe,safe
5148,1,1,safe,safe
5149,1,1,safe,safe
5150,1,1,safe,safe
5151,1,1,safe,safe
5152,1,1,safe,safe
5153,1,1,safe,safe
5154,1,1,safe,safe
5155,1,1,safe,safe
5156,1,1,safe,safe
5157,1,1,safe,safe
5158,1,1,safe,safe
5159,1,1,safe,safe
5160,1,1,safe,safe
5161,1,1,safe,safe
5162,1,1,safe,safe
5163,1,1,safe,safe
5164,1,1,safe,safe
5165,1,1,safe,safe
5166,1,1,safe,safe
5167,1,1,safe,safe
5168,1,1,safe,safe
5169,1,1,safe,safe
5170,1,1,safe,safe
5171,1,1,safe,safe
5172,1,1,safe,safe
5173,1,1,safe,safe
5174,1,1,safe,safe
5175,1,1,safe,safe
5176,1,1,safe,safe
5177,1,1,safe,safe
5178,1,1,safe,safe
5179,1,1,safe,safe
5180,1,1,safe,safe
5181,1,1,safe,safe
5182,1,1,safe,safe
5183,0,1,safe,safe
5184,0,1,safe,safe
5185,0,1,safe,safe
5186,0,1,safe,safe
5187,0,1,safe,safe
5188,0,1,safe,safe
5189,1,1,safe,safe
5190,1,0,safe,safe
5191,0,0,safe,safe
5192,0,1,safe,safe
5193,0,0,safe,safe
5194,0,0,safe,safe
5195,0,1,safe,safe
5196,0,1,safe,safe
5197,1,0,safe,safe
5198,1,1,safe,safe
5199,1,1,safe,safe
5200,1,1,safe,safe
5201,1,1,safe,safe
5202,1,1,safe,safe
5203,1,1,safe,safe
5204,1,1,safe,safe
5205,1,1,safe,safe
5206,1,1,safe,safe
5207,1,1,safe,safe
5208,1,1,safe,safe
5209,1,1,safe,safe
5210,1,1,safe,safe
5211,1,1,safe,safe
5212,1,1,safe,safe
5213,1,1,safe,safe
5214,1,1,safe,safe
5215,1,1,safe,safe
5216,1,1,safe,safe
5217,1,1,safe,safe
5218,1,1,safe,safe
5219,1,1,safe,safe
5220,1,1,safe,safe
5221,1,1,safe,safe
5222,1,1,safe,safe
5223,1,1,safe,safe
5224,1,1,safe,safe
5225,1,1,safe,safe
5226,1,1,safe,safe
5227,1,1,safe,safe
5228,1,1,safe,safe
5229,1,1,safe,safe
5230,1,1,safe,safe
5231,1,1,safe,safe
5232,1,1,safe,safe
5233,1,1,safe,safe
5234,0,1,safe,safe
5235,0,1,safe,safe
5236,0,1,safe,safe
5237,1,1,safe,safe
5238,0,1,safe,safe
5239,0,1,safe,safe
5240,0,1,safe,safe
5241,0,1,safe,safe
5242,0,1,safe,safe
5243,0,1,safe,safe
5244,0,1,safe,safe
5245,0,1,safe,safe
5246,0,1,safe,safe
5247,0,1,safe,safe
5248,0,1,safe,safe
5249,0,1,safe,safe
5250,0,1,safe,safe
5251,0,1,safe,safe
5252,0,1,safe,safe
5253,0,1,safe,safe
5254,0,1,safe,safe
5255,0,1,safe,safe
5256,0,1,safe,safe
5257,0,1,safe,safe
5258,0,1,safe,safe
5259,0,1,safe,safe
5260,0,1,safe,safe
5261,0,1,safe,safe
5262,0,1,safe,safe
5263,0,1,safe,safe
5264,0,1,safe,safe
5265,0,1,safe,safe
5266,0,1,safe,safe
5267,0,1,safe,safe
5268,0,1,safe,safe
5269,0,1,safe,safe
5270,0,1,safe,safe
5271,0,1,safe,safe
5272,0,1,safe,safe
5273,0,1,safe,safe
5274,0,1,safe,safe
5275,0,1,safe,safe
5276,0,1,safe,safe
5277,0,0,safe,safe
5278,0,0,safe,safe
5279,0,0,safe,safe
5280,0,0,safe,safe
5281,0,1,safe,safe
5282,0,0,safe,safe
5283,0,1,safe,safe
5284,0,0,safe,safe
5285,0,0,safe,safe
5286,0,0,safe,safe
5287,0,0,safe,safe
5288,0,0,safe,safe
5289,0,1,safe,safe
5290,0,0,safe,safe
5291,0,0,safe,safe
5292,0,0,safe,safe
5293,0,0,safe,safe
5294,0,1,safe,safe
5295,0,0,safe,safe
5296,0,0,safe,safe
5297,0,1,safe,safe
5298,0,1,safe,safe
5299,0,1,safe,safe
5300,0,0,safe,safe
5301,0,0,safe,safe
5302,0,0,safe,safe
5303,0,0,safe,safe
5304,0,0,safe,safe
5305,0,0,safe,safe
5306,0,0,safe,safe
5307,0,1,safe,safe
5308,0,0,safe,safe
5309,0,0,safe,safe
5310,0,0,safe,safe
5311,0,0,safe,safe
5312,0,0,safe,safe
5313,0,1,safe,safe
5314,0,0,safe,safe
5315,0,0,safe,safe
5316,0,1,safe,safe
5317,0,0,safe,safe
5318,0,0,safe,safe
5319,0,0,safe,safe
5320,0,0,safe,safe
5321,0,0,safe,safe
5322,0,0,safe,safe
5323,0,1,safe,safe
5324,0,0,safe,safe
5325,0,0,safe,safe
5326,0,0,safe,safe
5327,0,1,safe,safe
5328,0,0,safe,safe
5329,0,0,safe,safe
5330,0,0,safe,safe
5331,0,0,safe,safe
5332,0,0,safe,safe
5333,0,0,safe,safe
5334,0,0,safe,safe
5335,0,1,safe,safe
5336,0,0,safe,safe
5337,0,0,safe,safe
5338,0,0,safe,safe
5339,0,0,safe,safe
5340,0,0,safe,safe
5341,0,0,safe,safe
5342,0,0,safe,safe
5343,0,0,safe,safe
5344,0,0,safe,safe
5345,0,1,safe,safe
5346,0,0,safe,safe
5347,0,0,safe,safe
5348,0,0,safe,safe
5349,0,0,safe,safe
5350,0,0,safe,safe
5351,0,0,safe,safe
5352,0,0,safe,safe
5353,0,0,safe,safe
5354,0,0,safe,safe
5355,0,1,safe,safe
5356,0,0,safe,safe
5357,0,0,safe,safe
5358,0,0,safe,safe
5359,0,1,safe,safe
5360,0,0,safe,safe
5361,0,0,safe,safe
5362,0,0,safe,safe
5363,0,0,safe,safe
5364,0,0,safe,safe
5365,0,0,safe,safe
5366,0,0,safe,safe
5367,0,0,safe,safe
5368,0,0,safe,safe
5369,0,0,safe,safe
5370,0,0,safe,safe
5371,0,0,safe,safe
5372,0,0,safe,safe
5373,0,0,safe,safe
5374,0,0,safe,safe
5375,0,0,safe,safe
5376,0,0,safe,safe
5377,0,0,safe,safe
5378,0,0,safe,safe
5379,0,0,safe,safe
5380,0,0,safe,safe
5381,0,0,safe,safe
5382,0,0,safe,safe
5383,0,0,safe,safe
5384,0,0,safe,safe
5385,0,0,safe,safe
5386,0,0,safe,safe
5387,0,0,safe,safe
5388,0,0,safe,safe
5389,0,0,safe,safe
5390,0,0,safe,safe
5391,0,0,safe,safe
5392,0,0,safe,safe
5393,0,0,safe,safe
5394,0,1,safe,warning
5395,0,1,safe,warning
5396,0,0,safe,safe
5397,0,0,safe,safe
5398,0,0,safe,safe
5399,0,1,safe,safe
5400,0,0,safe,safe
5401,0,1,safe,safe
5402,0,0,safe,safe
5403,0,0,safe,safe
5404,0,0,safe,safe
5405,0,1,safe,safe
5406,0,1,safe,safe
5407,0,0,safe,safe
5408,0,0,safe,safe
5409,0,1,safe,safe
5410,0,1,safe,safe
5411,0,1,safe,safe
5412,0,1,safe,safe
5413,0,1,safe,safe
5414,0,0,safe,safe
5415,0,0,safe,safe
5416,1,1,safe,safe
5417,0,1,safe,safe
5418,0,0,safe,safe
5419,0,1,safe,safe
5420,0,1,safe,safe
5421,1,1,safe,safe
5422,0,1,safe,safe
5423,1,1,safe,warning
5424,1,1,safe,safe
5425,0,1,safe,safe
5426,0,1,safe,warning
5427,0,0,safe,safe
5428,0,0,safe,safe
5429,0,1,safe,safe
5430,0,1,safe,safe
5431,0,1,safe,safe
5432,0,0,safe,safe
5433,0,1,safe,safe
5434,0,1,safe,safe
5435,0,0,safe,safe
5436,0,1,safe,safe
5437,0,1,safe,safe
5438,0,1,safe,safe
5439,0,1,safe,safe
5440,0,1,safe,safe
5441,0,0,safe,safe
5442,0,0,safe,safe
5443,0,1,safe,safe
